id,name_cn,rank,total,total_score,prob_score,simp_score,conf_score
23160,TOKKO 特公,6147,60,-22319,-1240.3259,-2034,-5168.7377
23161,伪物语,399,9216,1058750,4158.2706,6416,55011.9295
23170,只有神知道的世界 四人与偶像,3300,1336,-117448,369.992,503,-2966.6349
23213,真盖塔 世界最后之日,466,574,110707,3183.9016,5073,17555.1192
23299,飞跃巅峰！,125,3647,0,0.0,0,0.0
23303,游戏王剧场版 超融合！超越时空的羁绊,4027,936,-58914,393.5814,651,-1557.1304
23304,传说巨神伊迪安 发动篇,65,496,166582,4184.4637,5566,24287.1946
23305,传说巨神伊迪安 接触篇,2123,203,6624,924.7921,1548,3103.9357
23307,银河铁道999 剧场版,415,233,77893,2996.2707,4358,14596.0724
23322,阴守忍者,5461,101,-33071,-1357.3713,-2301,-6491.9565
23325,雇工人生,1407,281,43995,1982.8337,3306,9168.1373
23386,竖笛与双肩书包,4863,1183,-182434,-807.9391,-1369,-11410.5723
23421,侠岚 振翼篇,4977,91,-15101,-822.578,-1211,-3443.2266
23443,魔法咪路咪路,2607,228,-10443,21.8006,68,-783.9365
23446,Q版三国,3247,453,-9444,822.5212,1466,2059.4868
23467,秋叶原电脑组,3020,55,-3487,-138.9704,-261,-700.2123
23495,夏目友人帐 肆,232,4710,578174,4111.205,6396,41693.7579
23535,极乐院女子高寮物语,6050,472,-127700,-1504.2625,-2933,-12894.6327
23536,太太是魔法少女,5525,78,-30784,-1293.2018,-2408,-6148.6782
23537,嘟嘟猫观察日记,914,716,38948,1411.6562,2599,7261.1787
23542,不可思议星球的双胞胎公主,3680,228,-18835,-389.7254,-873,-2639.5891
23573,铁扇公主,1057,95,13024,885.1878,1590,3379.6729
23618,天使特警,3922,70,-12297,-524.3162,-1045,-2506.3277
23626,BLOOD-C The Last Dark,6030,951,-204894,-1289.71,-2352,-15047.2161
23627,数码宝贝合体战争～穿越时空的少年猎人们～,6629,286,0,0.0,0,0.0
23636,爆漫王。2,171,3953,0,0.0,0,0.0
23640,猎人,182,3862,0,0.0,0,0.0
23681,DOG DAYS',4303,1362,-148888,-47.1702,-175,-6237.1804
23682,魔角侦探,1601,318,1724,441.4644,616,1484.2383
23683,最强会长黑神,5689,1338,-265979,-1307.761,-2382,-16667.2069
23684,黑子的篮球,2184,3904,-94260,1195.3025,2182,3852.027
23685,加速世界,3548,6487,-384703,389.108,861,-5291.3737
23686,刀剑神域,1540,14321,246261,1887.1775,3255,22721.3259
23699,歌之王子殿下 真爱1000%,5109,1312,0,0.0,0,0.0
23918,抓鬼天狗帮,3917,370,0,0.0,0,0.0
23920,木橱童子,2447,302,0,0.0,0,0.0
24053,RE:人造人009,5040,252,-57340,-928.3031,-1629,-7011.3174
24056,森田同学很沉默 2,3898,604,-91210,-629.4352,-1144,-7216.3581
24062,青春草莓蛋,2314,166,6393,777.9476,1322,2564.677
24075,遗迹守护者,4770,177,-31132,-386.9963,-694,-3581.2165
24127,未来日记 OAD,4039,1017,0,0.0,0,0.0
24146,恶魔人,4703,96,-20941,-881.22,-1432,-4156.5277
24153,恶魔人 诞生篇,2436,237,17007,1414.6846,2414,5336.6786
24154,恶魔人 妖鸟死丽濡篇,1937,244,31773,1923.1571,3277,7948.8918
24159,新少年黄飞鸿,5341,77,-24277,-1056.1719,-1772,-4930.7455
24161,死囚乐园 OAD,5127,366,-85380,-964.2984,-1718,-8705.1001
24165,天才麻将少女 阿知贺篇,1539,3325,179467,2344.0467,3971,19057.5423
24241,新暗行御史,3486,72,-7493,-327.3433,-732,-1533.7102
24274,鲁邦三世  第一期,790,323,67755,2618.0635,4457,12798.019
24329,砂和尚,2818,58,-640,105.7036,166,141.745
24356,双子星公主 Gyu,4204,107,-13680,-624.5355,-1187,-2839.162
24402,歌牌情缘,200,4358,0,0.0,0,0.0
24405,RE:人造人009,5040,252,0,0.0,0,0.0
24508,潜行吧！奈亚子,2551,5830,-87558,1316.4854,2248,7699.3382
24532,剧场版 精灵宝可梦超世代：宝可梦保育家与苍海的王子 玛纳霏,3408,473,0,0.0,0,0.0
24540,Another 第0话,2934,2567,-135167,710.5999,1271,-114.9141
24541,架向星空之桥 OVA,5564,511,-130444,-1390.8851,-2381,-12332.2427
24542,R-15 R15少年漂流记,6159,294,-98793,-1579.2522,-2890,-11676.1085
24543,鲁邦三世 血之刻印 永远的美人鱼,2025,112,2144,476.378,809,1347.8489
24544,浪客剑心 新京都篇,6227,305,-81019,-1261.8811,-2158,-9507.7059
24545,曾几何时天魔的黑兔 OAD,6611,246,-106562,-2229.2845,-3878,-14447.9511
24546,百合星人奈绪子 OVA,1802,501,36789,1740.6792,3265,8220.6404
24592,分身战士 ALTERATION TAO,2888,53,-5720,-181.966,-377,-1032.7079
24593,Code Geass 亡国的阿基德 第一章「翼龙降临」,4601,1784,-181476,231.0002,364,-5237.0805
24649,圣诞之吻SS+ plus,1627,2259,119147,2153.9718,3566,15422.2188
24651,皆中！Part.2,5398,79,-28594,-1239.5353,-2090,-5800.3315
24683,亚里安,4117,58,-7609,-348.7162,-652,-1617.6385
24738,ZETMAN,5696,922,-167255,-1265.6066,-2338,-13334.8101
24790,男子高中生的日常,286,13700,1449171,4366.7544,6650,65761.3892
24801,星之海的爱玛丽,4533,55,-15290,-829.1665,-1465,-3499.7122
24815,哆啦A梦：大雄与奇跡之岛~动物历险记~,4420,270,-43758,-535.7723,-823,-4828.9002
24823,蜡笔小新,329,1427,225195,4077.6639,6272,27330.2152
24824,蜡笔小新 呼风唤雨黄金的间谍大作战,3275,238,-25555,-331.0461,-663,-2954.5246
24837,魁拔II 大战元泱界,3086,690,-45012,186.0629,225,-1838.1687
25057,剧场版 超时空要塞F 恋离飞翼,1531,1258,0,0.0,0,0.0
25075,海底总动员,1912,1233,50061,2218.0629,3906,11897.8557
25076,怪兽电力公司,1523,1094,73863,2571.6757,4282,13946.9271
25077,美女与野兽,1861,471,38071,1935.9999,3362,8890.5198
25114,女皇之刃 叛乱 OVA,4983,231,0,0.0,0,0.0
25226,gdgd妖精s,1097,204,27812,1262.4054,2527,5742.3801
25341,小女神花铃,4513,195,-34065,-988.7084,-1779,-5512.1665
25363,魔法禁书目录炭,4029,1197,-141419,-208.7752,-345,-7059.517
25369,吉永家的石像怪,3590,71,-13043,-584.3169,-1150,-2702.8082
25399,铳梦,4443,239,-33774,-79.1754,-93,-2785.2999
25400,银河铁道之夜,2134,458,9935,1190.1279,2164,4595.1317
25417,通灵公主,3882,60,-7717,-350.7394,-764,-1628.9889
25419,支配者的黄昏,6391,68,-25022,-1386.1002,-2013,-5773.4218
25422,魔动王 冒险篇,3755,83,-8328,-127.2845,-285,-1155.4806
25423,魔动王 最后的魔法大战,3798,82,-8602,-172.5729,-369,-1293.7311
25424,随风而逝的记忆,4316,62,-12066,-505.9024,-869,-2436.9735
25425,如风如云,4211,63,-14131,-531.7278,-1013,-2703.6932
25426,幻梦战记莉达,3540,136,-245,720.3955,1246,1860.8369
25442,南方公园 第1季,635,337,23189,1133.0002,2085,5029.402
25444,听爸爸的话！,3705,3275,-288888,-62.3601,-170,-8473.6749
25449,恋爱☆迁都,5120,123,0,0.0,0,0.0
25451,HHH トリプルエッチ,4793,437,-49610,-944.979,-1766,-6220.445
25452,少交女 THE ANIMATION,6157,216,-47987,-1382.6401,-2392,-7668.2382
25453,蛊惑之刻,6821,440,-110426,-2181.0423,-3927,-14295.875
25467,姉汁2 THE ANIMATION～白川三姉妹におまかせ～,5883,381,-69166,-1167.7601,-2142,-8321.0901
25469,风筝,894,1948,270442,3857.4752,6049,30137.1198
25552,忍者神龟,3621,84,-12573,-527.8061,-1006,-2516.0818
25567,创圣的大天使EVOL,3364,1338,0,0.0,0,0.0
25577,女装正太 PICO～我的夏季小物语,6452,271,-60397,-1556.8816,-3241,-9136.2192
25587,甜心格格,3885,180,-16865,-488.7405,-965,-2738.4179
25592,蜡笔小新 超时空！呼风唤雨的我的新娘,2146,407,0,0.0,0,0.0
25602,地狱老师,1946,101,10267,762.4024,1563,2827.428
25608,魔法彼女,5279,53,-17427,-1038.8596,-1697,-4194.7957
25610,女皇之刃 叛乱 OVA,4983,231,-64799,-1131.4257,-1972,-8168.5883
25630,神兵小将,5429,522,-92845,-1088.0307,-2015,-9292.1713
25665,动画制作进行 黑美,1687,318,46943,2108.3004,3463,9923.5305
25709,熊猫京京,4689,52,-12168,-724.887,-1018,-2919.5452
25710,小贝流浪记,2670,243,-13732,135.7215,305,-693.4068
25711,大草原上的小老鼠,3906,168,-29878,-693.0004,-1249,-4405.1584
25713,大力水手,2326,593,23088,1796.7537,3108,7718.5217
25714,蓝皮鼠和大脸猫,5144,282,-66951,-1210.1031,-2164,-8449.383
25715,小糊涂神,5636,224,-68751,-1633.3175,-2844,-9953.4615
25716,超能勇士,1006,430,60241,2234.4819,3802,11151.3524
25823,零之使魔F,3848,3243,-295583,-89.4882,-139,-8939.5293
25833,剧场版 魔法少女小圆 [前篇] 起始的物语,305,3582,604083,4179.3228,6590,42899.3777
25834,战姬绝唱SYMPHOGEAR,4654,1727,-229376,-552.1484,-1065,-11521.5593
25909,木橱童子,2447,302,0,0.0,0,0.0
25919,真盖塔VS新盖塔,4559,145,-23195,-620.6903,-1101,-3689.8042
25920,新盖塔,2680,156,-1394,279.3893,436,590.0965
25961,猫和老鼠,5,7430,1457341,6386.4035,7655,79513.4633
26013,剧场版 TIGER &amp; BUNNY -The Beginning-,2425,359,7308,1021.6011,1642,3838.4699
26165,管家后宫学园,6130,1258,0,0.0,0,0.0
26224,超级无敌羊咩咩 第一季,1797,79,-38,94.9106,148,199.6516
26228,湘南纯爱组,3192,63,-5533,-47.7607,-141,-707.5902
26229,足球骑士,5304,228,-41644,-911.6224,-1682,-5865.2912
26266,爱天使传说婚纱桃子,2497,57,-2355,-121.2409,-295,-530.2455
26284,这个男子，在与外星人作战,4005,272,0,0.0,0,0.0
26295,鲁邦三世VS名侦探柯南,3534,1012,-66825,683.3065,1296,-457.8399
26354,包在小可身上,2077,279,1264,800.5268,1375,2475.8712
26391,恋爱小魔女,3703,70,-7915,-438.5942,-882,-1825.64
26404,プリンセスナイト☆カチュア,6399,170,-46883,-1646.759,-2714,-8413.6912
26449,人类衰退之后,315,6157,891151,4297.3196,6875,51444.6874
26453,勇者警察,1374,67,2926,281.1403,510,920.1444
26592,迷宫物语,1865,378,43276,2137.257,3824,9869.1708
26593,曙光Q,1268,267,53726,2275.7556,3722,10797.1659
26594,宇宙战争,4199,120,-15224,-242.5482,-458,-2008.0508
26800,给桃子的信,2119,1069,46453,2128.809,3652,11270.0497
26803,我叫MT 第五季,2421,182,-12266,-207.8727,-530,-1601.2488
26804,魔法禁书目录 恩底弥翁的奇迹,5118,3214,-421161,-358.9136,-618,-14028.8222
26806,有你的小镇 OAD 黄昏交叉点,4535,446,-64314,-362.743,-640,-5035.9949
26825,夏色奇迹,4437,1243,-128984,-23.4805,-256,-5530.3936
26949,黃金勇者goldran,1519,61,3464,316.46,601,1054.7682
26987,希望宅邸 3D,4359,349,-64277,-964.4084,-1770,-7360.9482
27088,黑色魔法 M-66,4051,118,-10833,27.8572,56,-920.9489
27197,追逐繁星的孩子,5114,2285,0,0.0,0,0.0
27213,战区88,1786,75,7571,646.4049,1195,2255.6088
27236,恋爱与选举与巧克力,5076,2433,-360455,-980.1217,-1762,-16624.7508
27316,恋爱与选举与巧克力,5076,2433,0,0.0,0,0.0
27317,AKB0048,5462,847,-116847,-698.5768,-1424,-8855.8532
27332,Smile 光之美少女！,1192,449,52825,1678.4809,3019,8931.2127
27334,枪械少女,5949,1023,-235580,-1851.0219,-3216,-18440.4613
27336,TSF物语,6325,351,-77410,-1649.7194,-3351,-10568.6454
27337,铁拳：血之复仇,5166,164,-36016,-914.7016,-1790,-5516.0519
27356,美少女战士SuperS特别篇,1758,61,2739,317.2435,510,986.1097
27357,美少女战士SuperS外传 亚美的初恋,2997,74,-3777,67.6687,167,-255.634
27361,圣斗士星矢 邪神厄里斯,5575,124,-41899,-1503.1063,-2490,-7653.0215
27362,圣斗士星矢 神与神的激战,5690,102,-33812,-1345.7309,-2342,-6556.6823
27364,冰菓,102,19343,2328006,4945.9004,7346,85940.4435
27478,圣斗士星矢 真红少年传说,4722,120,-28007,-921.8956,-1784,-4942.9545
27479,圣斗士星矢 最终圣战的战士们,5645,112,-33364,-1233.5935,-2141,-6224.6524
27555,蜡笔小新 风起云涌！我的宇宙公主,3520,195,-27285,-553.8632,-1069,-3770.7025
27566,无赖勇者的鬼畜美学,6635,1651,-447429,-2475.7342,-4287,-28725.5731
27567,超速变形螺旋杰特,3911,62,-6646,-333.6645,-691,-1467.9451
27568,王者天下,3910,446,-10747,588.0833,952,1256.1979
27624,错误404：你所寻找的动画不存在,3151,319,-39455,-1010.346,-2317,-5753.3831
27759,皮卡丘的欢乐假期,3707,87,-16010,-617.9612,-1277,-3067.2309
27773,皮卡丘的探险队,2968,58,-10426,-487.9864,-1001,-2219.3415
27778,皮丘与皮卡丘,2672,62,-5350,-184.439,-382,-1002.0127
27832,机动战士高达SEED HD重制版,1172,1721,131465,2625.3983,4428,17207.4972
27883,精灵宝可梦：超梦归来,2602,327,1740,898.032,1539,2869.4012
27885,IS OVA 渴望热恋的六重奏,6039,1013,-278604,-1903.8725,-3255,-20539.9992
27886,精灵宝可梦：雷公 雷的传说,4732,155,-34766,-896.4495,-1548,-5365.5557
27924,皇家国教骑士团外传：THE DAWN,2211,526,20293,1677.5262,2814,7222.4472
27993,蓝龙,5185,144,-33375,-1215.7675,-2067,-6151.7642
28020,酵母君与鸡蛋公主,3475,68,-11964,-444.2032,-872,-2271.5332
28025,奇探加杰特,1795,66,1399,232.4758,406,655.952
28031,摇摆姐妹,3367,329,-3278,300.6714,513,834.0554
28037,铁腕巴迪 DECODE OVA,2319,119,0,0.0,0,0.0
28065,飞出个未来 第1季,370,225,21016,1120.1441,2114,4728.204
28066,飞出个未来 第2季,502,109,8796,573.6783,1106,2219.0463
28101,鲸的鱼跃,2457,112,774,436.3356,883,1168.5142
28102,超扁平之摩根,4768,86,-16544,-411.5822,-675,-2607.1037
28103,熊猫家族,3138,113,-11431,-219.5399,-525,-1634.4464
28110,青之驱魔师 小黑出走记,3360,554,-67019,-56.795,-183,-4005.0119
28114,叮当猫,2600,105,-11592,-389.3407,-913,-2069.8756
28164,STAR☆jewel,6441,192,-53426,-1728.8034,-3235,-9191.2681
28165,樱桃小丸子,1346,633,57564,2302.7,4078,11490.4875
28203,剧场版 精灵宝可梦超级愿望：酋雷姆VS圣剑士 凯路迪欧,6511,276,-85892,-1841.0631,-3011,-11709.0968
28205,日常 ETV版,189,1454,262734,3890.1369,6002,28131.4304
28206,野良剧,3999,136,-21733,-329.2003,-619,-2765.3837
28215,武装神姬 Moon Angel,5414,268,0,0.0,0,0.0
28225,公立海老栖川高校天闷部,5859,1070,-221047,-1424.7401,-2639,-15819.7984
28230,散华礼弥,3256,6333,-362864,577.9328,1128,-3456.6379
28287,铁臂阿童木,1461,337,29326,1696.5969,2992,7192.9213
28288,铁臂阿童木,1292,498,61079,2383.5745,4259,11748.029
28354,快乐家家车,4081,81,-14920,-658.4528,-1183,-3050.3397
28357,精灵世纪,1759,226,5220,481.3627,834,1748.6536
28359,魔豆传奇,3134,385,-32388,-129.6928,-303,-2588.1507
28389,鸭子侦探,1756,609,15298,1359.9019,2484,5616.0257
28411,怪物家族,1822,94,3408,275.879,574,986.6544
28431,一起一起这里那里,2609,3139,-121633,588.2904,1132,12.7008
28440,狼的孩子雨和雪,215,5723,1050859,5144.8912,7265,61920.1276
28496,火影忍者外传 李洛克的青春FULL POWER忍传,3306,491,-37960,26.5796,113,-2441.1305
28525,竖笛与双肩书包,4863,1183,0,0.0,0,0.0
28533,宇宙兄弟,170,1499,291814,4031.1854,6281,30402.2825
28546,黄金狗剩,4015,67,-10087,-558.5613,-1275,-2326.2824
28628,亚尔斯兰战记,2566,132,1136,473.6946,948,1275.8279
28687,罗马浴场,1966,1076,-5935,963.6755,1651,3716.4318
28697,光明之心-幸福的面包,7019,759,-272188,-2903.4066,-4588,-25069.5591
28707,白蛇传,3008,60,-3768,-5.7785,-32,-422.2224
28712,亚尔斯兰战记III 东之城 西之城,3011,64,-7343,-223.7399,-405,-1305.2387
28815,异国迷宫的十字路口,2171,2459,0,0.0,0,0.0
28881,小精灵灰豆,4870,102,-25083,-1012.3023,-1848,-4882.3034
28900,摇曳百合??,549,4925,590832,3749.289,5879,39725.4309
28956,封神榜传奇,4371,132,-33494,-1103.3637,-1964,-5851.6946
29060,黄昏少女×失忆,2572,2697,-41989,1297.5049,2227,5762.9981
29072,绯色的欠片,7279,447,-144557,-2764.8547,-4201,-18338.2173
29073,军火女王,1657,3571,90368,1859.2723,3360,13976.7765
29074,锁锁美同学@提不起劲,3415,3028,-181493,496.1572,930,-2486.5202
29075,弑神者,6276,1849,-422289,-1962.9806,-3382,-24934.6897
29120,龙珠 巴达克之章,3768,223,-32958,-424.9331,-687,-3765.5213
29139,龙与虎OVA 便当的精髓,1257,2895,187519,2610.4168,4357,21175.1717
29213,鬼父 重-生,3724,1007,-62345,50.6757,171,-2328.0481
29259,交响诗篇AO,5073,994,-141444,-542.7134,-1038,-8961.0878
29282,绯弹的亚里亚,5840,5087,0,0.0,0,0.0
29300,武装神姬 Moon Angel,5414,268,0,0.0,0,0.0
29307,境界线上的地平线 第二季,742,2687,295049,2989.4639,4994,25693.5823
29315,武装中学生,6789,216,-86965,-1953.8599,-3272,-12312.1792
29323,谜样女友X,2816,1416,-40553,905.7329,1717,2278.7688
29326,战斗吧!! 伊克萨1,4155,70,-9477,-389.8592,-743,-1907.9524
29366,三国演义,1886,372,1948,608.0624,968,2068.1123
29399,围棋少年,4115,615,-71369,-229.1018,-525,-4805.4975
29400,围棋少年2,5707,158,-48713,-1545.8419,-2526,-8274.1461
29413,CENCOROLL CONNECT,2560,543,10507,1217.1638,2124,5050.3116
29414,颠倒的帕特玛,1073,2456,283522,3381.3145,5462,28035.1765
29421,少年同盟 2,296,1913,228746,3212.3328,5217,24064.9939
29426,坂道上的阿波罗,848,2702,244591,3072.1254,5197,24919.7526
29432,A频道+smile,2280,723,12075,1197.0193,1878,5362.8658
29595,迷途猫OVER RUN,5720,1777,0,0.0,0,0.0
29608,授课到天亮Chu!,6494,618,-193144,-2232.6922,-3941,-18727.7262
29645,架向星空之桥 OVA,5564,511,0,0.0,0,0.0
29647,丁丁历险记,2446,354,481,754.4126,1273,2370.1936
29648,中二病也要谈恋爱！,1333,14203,326355,2231.8064,3831,27234.4983
29649,Arve Rezzle 机器化的妖精们,6290,391,-130048,-1623.8722,-2729,-13528.7315
29650,美少女死神 还我H之魂,7052,1784,-549813,-3271.1978,-5292,-36160.3104
29813,恋研！~我们变成动画啦！~,6946,125,-66290,-2172.1211,-3364,-11465.4054
29868,魔法加南,4945,114,-14421,-606.9014,-894,-2853.0359
29869,魔法加南 SP,5615,57,-9919,-616.3833,-867,-2430.536
29870,小马宝莉：友谊就是魔法 第一季,251,662,86131,2289.2713,3952,12982.7408
29883,新?福音战士剧场版：终,52,6272,1096258,5287.3798,7456,61777.7163
29889,第六届东方M-1漫才大赛,845,212,22233,1022.1035,1897,4650.4201
29929,哈哈镜花缘,1387,122,3771,382.7317,705,1293.301
29944,小茜的狂热追求者,6326,130,-54993,-1690.6392,-2936,-9265.0824
30000,黑岩射手,5260,4002,0,0.0,0,0.0
30055,Fate/Prototype,2522,1675,-38533,1207.7035,2189,4614.4412
30106,异国迷宫的十字路口,2171,2459,0,0.0,0,0.0
30141,棒球大联盟OVA World Series篇,1206,53,5310,403.5017,705,1455.9691
30222,装甲骑兵 佩鲁森档案,1254,153,33472,1780.1415,2932,7592.4138
30223,装甲骑兵 佩鲁森档案 剧场版,2329,75,2473,442.7376,776,1257.3841
30224,伊苏,5069,51,-9026,-569.8333,-912,-2236.461
30238,乐园之扉,5220,1167,-98681,-454.4464,-875,-6030.9939
30302,.hack//世界的彼方,1998,268,13931,961.2928,1643,3916.9066
30326,大神与七位伙伴,4692,2693,0,0.0,0,0.0
30361,剧场版 妖精的尾巴 凤凰的巫女,4968,394,-82326,-1038.2553,-1913,-8616.52
30390,乱马1/2特别篇 恶梦!春眠香,2776,100,-2702,194.8444,281,193.2409
30472,剧场传说,4253,55,-16104,-934.0592,-1668,-3817.3547
30483,家有色邻,6393,359,-115231,-1663.7406,-2903,-12993.8038
30488,剧场版 创圣的大天使,4777,115,-39585,-1357.7432,-2322,-7084.9426
30491,奥美帝III,3546,53,-5648,-198.0555,-364,-1070.4291
30493,宇宙海贼萨拉,4758,361,-37564,-648.0943,-1232,-4587.8039
30503,飞天小女警Z,4325,97,-10779,-525.9306,-991,-2319.4506
30515,人鱼的旋律,4376,177,-24762,-761.8204,-1339,-4168.9303
30525,平行世界物语,4241,65,-13375,-708.2612,-1193,-3036.1936
30526,纸箱战机W,3704,69,-7759,-461.5711,-835,-1863.0318
30621,德克斯特的实验室 第一季,1251,67,2028,192.7264,370,639.418
30627,飞天小女警,2736,613,-25707,675.1672,1238,830.4672
31034,公主时间,5321,69,-26016,-1386.7686,-2454,-5891.4923
31212,恶魔阿萨谢尔在召唤你 路西法篇,1337,849,90239,2445.1228,4277,14254.7014
31258,神魂合体豪旦那！！第二季,2331,73,8145,696.8666,1346,2421.5186
31374,银河KICK OFF！！,2443,227,-500,395.8696,678,1071.5666
31413,织田信奈的野望,3480,2422,-139646,597.5112,1037,-1350.006
31414,Phi-Brain～神之谜题2,4587,252,-46037,-762.3341,-1490,-5655.0545
31416,歌之王子殿下 真爱2000%,5064,567,-79223,-1146.2034,-2171,-8690.0284
31417,OZUMA,4979,207,-52235,-1255.4703,-2060,-7697.385
31418,Sacred Seven 银月之翼,6190,133,-53803,-1775.6063,-3112,-9380.8594
31422,半妖少女绮丽谭,4381,890,0,0.0,0,0.0
31435,古斯柯布多力传记,3316,60,-7739,-279.2732,-536,-1471.1189
31440,狼的孩子雨和雪,215,5723,0,0.0,0,0.0
31451,皇家国教骑士团 OVA,108,4312,0,0.0,0,0.0
31525,K-On!:Ura-On!,5323,386,-103878,-1542.8935,-2939,-11628.117
31531,K-On!!:Ura-On!!,5365,365,-99674,-1489.1043,-2718,-11220.3316
31836,飞出个未来 第3季,540,83,4508,335.5455,700,1226.0656
32025,地球防卫企业,2159,85,5779,551.7459,1022,1862.5988
32093,最终试验鲸鱼,6423,66,-26971,-1501.5221,-2332,-6254.3744
32164,六翼天使之声,1131,255,61572,2333.8602,4060,11509.5565
32213,六神合体雷霆王,1951,107,1698,344.2422,691,976.8513
