id,name_cn,rank,total
52170,问题儿童都来自异世界？,4484,4267
52353,幻想嘉年华 EX Season,1379,1435
52392,南方公园 第10季,696,148
52484,THE UNLIMITED 兵部京介,2589,923
52485,狂欢节,5672,1044
52586,迷你偶像,1748,652
52606,天才麻将少女 全国篇,1053,3166
52707,偶像大师 闪耀祭典,1656,1035
52764,杀戮都市 2nd Stage,5744,345
52771,夏季之门,2923,78
52781,辛普森一家,1814,64
52783,骷髅13 剧场版,1274,125
52784,姉妹いじり,3916,71
52787,怪医黑杰克 OVA,202,492
52788,幽幻怪社,3149,70
52789,魔界都市〈新宿〉,5518,92
52790,热带之吻,3618,352
52826,人鱼之森,2403,129
52827,人鱼之伤,2102,91
53196,帝都物语,4318,87
53216,兰戈,1307,344
53386,守望者: 黑船传奇,2714,56
53407,女子落 OAD,1211,782
53418,V.G.NEO THE ANIMATION,6033,126
53575,摔跤的罗密欧与朱丽叶,2741,385
53581,跟大姐姐一起做吧！,3286,299
53587,メイド姉,6430,124
53669,呼唤你的名字,3106,277
53676,修罗之介斩魔剑 死镰纹之男,3752,53
53742,北斗神拳2,1855,84
53803,姉汁 THE ANIMATION～白川三姉妹におまかせ～,5084,300
53889,幕末义人传 浪漫,5968,139
53890,漫研部,5834,583
53925,城市猎人 第二季,859,112
53926,城市猎人 第三季,1311,82
53937,城市猎人`91,1595,74
53950,欢乐课程,4477,75
53951,欢乐课程 ADVANCE,3604,64
53984,恶魔阿萨谢尔在召唤你Z,787,2388
54006,脆莓公园 第一季,1685,98
54061,这名男子，捡到了人鱼。,3953,432
54173,AKB0048 next stage,3827,460
54234,小马宝莉：友谊就是魔法 第三季,465,336
54254,月神,1696,162
54256,天地无用! 魉皇鬼,1562,143
54257,天地无用! 魉皇鬼 第2期,1744,98
54258,天地无用! 魉皇鬼 第3期,1859,79
54277,机动战士高达SEED DESTINY HD重制版,3857,992
54289,爱物语,2571,61
54293,骷髅13：女王蜂,3578,64
54297,赤足小子,1490,74
54318,黑暗圣经,1248,1280
54338,圣哥传,1702,807
54356,妖精的尾巴 妖精们的合宿,2725,221
54371,NEXT A-Class,5111,143
54372,鲁邦三世 燃烧的斩铁剑,2570,87
54433,我的青春恋爱物语果然有问题,826,12880
54435,gdgd妖精s 第2季,1303,159
54438,八犬传-东方八犬异闻-,3147,911
54539,黄色的星星,7304,472
54550,在这世界的角落,1482,1470
54551,高达G之复国运动,2961,964
54552,宇宙战舰大和号2199,268,1378
54553,伏 铁炮娘的捕物帐,4952,331
54602,石田和朝仓,5687,472
54604,我是真希酱。,3977,403
54614,名侦探柯南 绝海的侦探,7234,1733
54615,名侦探柯南 vs Wooo,4841,51
54675,小魔女学园,646,3315
54676,龙 -RYO-,7300,253
54705,断裁分离的罪恶之剪,7141,1320
54727,魔力女管家夏日TV特别篇 “我认为H是不对的！,2719,174
54728,侦探歌剧 少女福尔摩斯 Alternative TWO,4489,226
54734,死亡台球,1929,1328
54735,Arve Rezzle 机器化的妖精们,6290,391
54764,日在校园OVA 情人节,7036,605
54843,故乡重现 日本的古老传说,2465,185
54942,DOG DAYS'',5026,834
54962,短暂和平,1410,587
54963,火影忍者疾风传,911,4304
55015,鲁邦三世 东方见闻录～Another Page～,2805,109
55020,傀儡公主,2782,178
55024,红狼,4608,52
55032,写真女友,6624,1242
55033,巴欧来访者,5112,106
55100,心跳！光之美少女,3043,501
55101,痴汉许可证,7407,152
55110,我的妹妹是「大阪大妈」,5621,598
55113,玉子市场,1947,7732
55300,生膣ひゃくぱぁせんと！ 固結びのシンパ くぱぁ,7125,137
55354,地狱幼稚园,7061,129
55467,哆啦A梦：大雄的秘密道具博物馆,2393,447
55479,温泉巡礼,5891,156
55577,正义联盟:两球危机,3596,62
55578,正义联盟:判决,3118,66
55653,Daicon3 开幕动画,3456,224
55654,Daicon4 开幕动画,833,309
55703,最近，妹妹的样子有点怪？,6984,2664
55708,今天的五年二班 放课后,2317,272
55760,进击的巨人,205,17039
55770,进击的巨人,205,17039
55773,百花缭乱 SAMURAI BRIDE,5735,784
56055,愛のカタチ,5143,120
56091,翠星之加尔刚蒂亚,2082,3857
56093,弹丸论破 希望学园与绝望高中生,4212,6362
56094,恶魔幸存者2,4848,1535
56108,革神语,7405,489
56112,只有神知道的世界 女神篇,1289,3533
56116,稻荷恋之歌,3854,1749
56117,猫物语（黑）,528,6388
56118,天使的水果糖,7245,371
56119,姐姐 喜欢 爱・讨厌・最喜欢了。,5634,225
56159,AIURA,1455,1446
56239,南方公园 第2季,955,169
56261,都合のよいセックスフレンド？,4971,310
56337,圣哥传 OAD,1393,584
56338,圣哥传 OAD,1393,584
56391,SEXFRIEND ～セックスフレンド～,4884,154
56403,南方公园 第3季,803,152
56415,守护者联盟,1887,268
56426,午夜女豹,3142,90
56569,我出生的那一天,1234,57
56626,天地无用! GXP,3496,61
56648,ピスはめ！,6694,144
56664,苍穹之法芙娜 RIGHT OF LEFT,409,958
56665,鸟之歌,3461,120
56680,像工口漫画一样恋爱吧,4681,110
56686,あらいめんとゆーゆー THE ANIMATION,5336,125
56756,傲娇淫乱少女优,6865,169
56757,丁丁历险记第一季,1378,193
56758,丁丁历险记第二季,1417,73
56759,丁丁历险记 第三季,1597,66
56842,剧场版 精灵宝可梦超级愿望—最终章—：神速的盖诺赛克特 超梦觉醒,5952,296
56844,精灵宝可梦：皮卡丘与伊布好朋友,2237,74
56846,起风了,686,3000
56847,辉夜姬物语,177,1875
56849,HAL,3276,521
56865,相思相爱笔记本,4867,231
56929,太太是天使？,6686,110
56930,名媛女友,6997,95
56931,オトメドリ,3678,709
56932,巨乳幻想,3995,372
56933,秘书课秘蜜情事,6219,139
56934,クリムゾンガールズ ～痴漢支配～,6269,225
56951,革命机Valvrave,5573,3265
56975,打工吧！魔王大人,1810,8392
57105,飞跃巅峰！飞跃巅峰2！合体剧场版,792,324
57150,离线LINE - 上班族 -,2851,201
57200,Starless,6439,242
57201,戦乙女ヴァルキリーG ～戦乙女達の黄昏～,6681,147
57202,最終痴漢電車NEXT,5667,325
57266,母娘丼♥おっぱい特盛母乳汁だくで,4342,206
57267,ネトラレヅマ ～礼子～,6266,192
57268,ハンプバング!,7074,103
57269,寒蝉鸣泣之时 扩,3719,1575
57284,午後の紅潮 ～純愛メロウより～,6302,121
57285,禁断の病棟 THE ANIMATION,6396,211
57286,JKとエロ議員センセイ,6989,281
57755,喜羊羊与灰太狼之喜气羊羊过蛇年,7302,96
57919,水夏,2684,273
57933,人形电脑天使心：送东西,3677,271
57978,黄金拼图,1411,3049
57995,RWBY预告片,383,1102
58015,潜行吧！奈亚子W,2536,3928
58033,DEPTH OF FIELD ～ 爱与憎恨的剧场,4634,594
58054,人间失格 剧场版,1706,251
58155,True Blue,4018,300
58161,True Blue 外传,6071,178
58163,Innocent Blue,5187,213
58167,とらいあんぐるBLUE,4147,328
58245,纯情罗曼史 OAD,2063,209
58250,かぎろひ～勺景～,6804,183
58252,魍魎之贽,6125,105
58311,滑头鬼之孙 零·泪·雪,3145,441
58345,监狱兔 第五季,1174,802
58387,触手和巫女,3873,255
58646,小魔女姐妹悠悠与妮妮,2399,229
58709,旋风管家 Cuties,4842,1105
58850,恋爱研究所,1551,3220
58864,监狱兔 第二季,972,1037
58865,监狱兔 第三季,1020,930
58912,埃及王子,1098,119
58914,小鸡快跑,3891,222
58915,怪物史莱克,3722,336
58918,怪物史莱克2,4409,211
58919,鲨鱼故事,5505,73
58948,电影 光之美少女 All Stars New Stage2 心之朋友,2601,152
58949,言叶之庭,899,9369
58957,尸体派对 Tortured Souls,5819,1792
58960,怪物史莱克3,4856,116
58961,蜜蜂总动员,4662,55
58963,怪物史莱克4,3981,84
59035,Z/X IGNITION,7116,287
59077,邻座的怪同学 OAD,3054,1162
59117,魔界王子,6095,588
59160,地狱刑事,5237,133
59200,金正恩奇遇记,5520,72
59244,心跳！光之美少女,3043,501
59250,吸尻鬼,7170,225
59582,龙与虎,180,16074
59583,飙速宅男,1103,1235
59588,神雕侠侣I：古墓奇缘,3526,115
59632,人鱼又上钩,2238,1229
59664,银之匙 Silver Spoon,277,4379
59825,百合熊风暴,1857,2229
59844,小熊维尼历险记,3335,121
59919,赤色挽歌,3377,79
59991,剧场版 精灵宝可梦超级愿望：酋雷姆VS圣剑士 凯路迪欧,6511,276
60003,K 失落之王,4450,1354
60010,巧克力小狗,6490,89
60011,漂流武士,1905,1124
60022,星际恐龙,4423,193
60310,间之楔,1884,413
60329,恋系纪念日,1962,784
60368,第七届东方M-1漫才大赛,983,198
60375,黑暗圣经 外传,3047,403
60376,和我一起来画吧：我爱你,4103,82
60392,睡美人,3024,107
60429,公主与青蛙,3968,64
60490,斯特拉女子学院高等科C3部,6722,761
60491,宫河家的空腹,6248,1047
60493,南方公园剧场版,773,126
60533,灰姑娘,3455,186
60565,皆中！Part.2,5398,79
60575,红莲,3171,199
60589,G-taste,5513,99
60590,G-taste,5513,99
60601,南方公园 第4季,889,147
60604,南方公园 第5季,774,138
60605,南方公园 第6季,932,136
60606,南方公园 第7季,754,133
60607,南方公园 第8季,740,135
60608,南方公园 第9季,815,134
60638,燐月 リンゲツ THE ANIMATION,4764,224
60700,Love Live!,2043,6384
60712,小熊维尼,2690,80
60901,苍穹之法芙娜 EXODUS,284,1150
60924,蜡笔小新 超时空！呼风唤雨的我的新娘,2146,407
61001,极道鲜师,3427,68
61074,Love Live!,2043,6384
61118,住宅区友夫,1443,58
61141,直白标题机器人动画,2896,140
61213,精灵旅社,3387,344
61216,科学怪狗,3003,117
61217,蓝精灵,4043,55
61222,学活！ 第二季,3284,157
61260,乔尼亚斯奥特曼,2354,55
61275,蝙蝠侠：黑暗骑士归来（下）,511,242
61276,问题儿童都来自异世界？ OAD,4714,975
61290,福音战士新剧场版：Q,821,7123
61339,虹猫蓝兔七侠传,1207,1346
61340,虹猫仗剑走天涯,3950,255
61343,虹猫蓝兔光明剑,4356,103
61345,虹猫蓝兔火凤凰,5712,52
61346,虹猫蓝兔勇者归来,4299,59
61347,虹猫蓝兔阿木星,4745,96
61408,The ガッツ！,6705,114
61409,心跳不已的母女课程 〜教我H的学习〜,6144,148
61410,妻しぼり,3176,313
61411,圣肛女,6284,108
61412,痴漢者トーマス,5113,65
61413,人妻凌辱参観日,5924,152
61414,双子ノ母性本能,5604,198
61415,令人在意的室友,5353,99
61416,凌辱人妻温泉,6502,141
61417,姉とボイン,4974,210
61418,義母の吐息～背徳心に漂う母の色香～,5354,169
61419,連鎖病棟,5012,123
61420,あねいも,4265,191
61421,きみはぐ,5097,135
61422,背德妻,6704,99
61423,内衣办公室,1233,876
61424,花の女子アナ ニュースキャスター·悦子 生でイキます！,4083,177
61425,内衣办公室,1233,876
61426,あなたの知らない看護婦～性的病棟24時～,4337,213
61427,内衣办公室,1233,876
61429,精灵宝可梦 超级愿望 第2季 N之章,4796,213
61444,一起来H吧,5971,126
61479,星银岛,1885,88
61498,攻壳机动队ARISE border:1 Ghost Pain,2726,663
61501,鸽子血,5565,142
61504,黑姬 桎梏之馆,6086,183
61533,熊猫家族 雨中的马戏团,2770,72
61534,JOJO的奇妙冒险 幻影血脉,570,1449
61545,幻想嘉年华 Special Season,1278,1779
61730,终极蜘蛛侠 第二季,1508,96
61746,地狱幼稚园,7061,129
61821,啦啦啦德玛西亚 第二季,5010,234
61962,机巧少女不会受伤,5613,4798
62115,尸兄,6499,697
62241,丧服妻,6231,105
62242,炎之孕转校生,5754,230
62246,YU-NO,7021,127
62247,義母散華,7440,121
62248,野野村病院的人们,5278,62
62249,蓝色星夜,3807,87
62250,人妻cosplay喫茶,5981,100
62251,兄嫁はいじっぱり,3777,264
62252,人妻cosplay喫茶2,5174,120
62253,十二人の女教師,6258,57
62254,BLACK GATE 姦淫の学園,5612,102
62255,刻音色,6577,73
62256,只对你说晚安,5099,162
62257,犠母妹,5680,119
62258,御先祖赞江,3258,155
62260,続・御先祖賛江,6124,53
62273,夢喰い－つるみく式ゲーム製作,4675,274
62277,Ran→Sem～白濁デルモ妻のミイラ捕り～,3866,419
62279,虏姬：涂满白浊的大小姐,6467,163
62280,閉鎖病棟,6036,57
62281,王者天下 第二季,1867,299
62283,詩乃先生の誘惑授業,5980,53
62284,诱惑COUNT DOWN,1442,226
62285,美妙旋律 Rainbow Live,667,158
62422,魔神凯撒 死斗！暗黑大将军,3168,95
62423,Tony’s ヒロインシリーズ 彼女は花嫁候補生？ シンデレラ・コレクション,4192,423
62424,调教女仆,4924,130
62426,孕ませて青龍君,6586,150
62428,黑暗中的小鸟们,5356,220
62429,思春期少女,6118,141
62461,初犬 The Animation,2803,592
62462,初犬2 The Animation ストレンジ・カインド オブ ウーマンズ～again～,4544,365
62463,感染 淫欲の連鎖,6508,185
62464,姦染2 淫罪都市,6413,203
62465,姦染3 首都崩壊,5920,221
62466,姦染5～The Daybreak～,6875,223
62467,輪罠（わな）～白濁まみれの放課後～,5822,209
62468,乙女蹂躙遊戯～Maiden Infringement Play～,6507,152
62472,学園2,5361,135
62473,学園3～華麗なる悦辱～ THE ANIMATION,5815,200
62474,カフェ・ジャンキー,5422,183
62475,ヘルタースケルター～白濁の村～,5494,254
62477,满淫电车,5541,154
62478,恥熱カルテ The Devilish Cherry,6565,101
62479,横恋母～Immoral Mother～,5864,207
62480,乙女恥曝遊戯,6516,145
62481,Last Waltz～白濁まみれの夏合宿～,6463,204
62482,RIN×SEN～白濁女教師と野郎ども～,5000,323
62484,もけもけ大正電動娘ARISA,5844,92
62485,淫笑う看護婦 THE ANIMATION,5407,128
62486,Diabolus ～鬼哭～,6802,154
62487,肉体转移,4585,148
62488,牝教師～淫辱の教室～,5685,174
62495,Natural2 DUO,3045,161
62496,强奸侠,5419,74
62498,大恶司,4282,209
62499,大恶司 番外篇：杀缭乱,4704,100
62500,大悪司～前戯のススメ～,5188,98
62502,超昂天使エスカレイヤー,4144,261
62503,超昂闪忍遥,6067,175
62506,新・黑暗圣经,3334,360
62507,黑暗圣经 Only,2727,411
62535,Floating Material,5803,192
62570,公立海老栖川高校天闷部,5859,1070
62571,第三届东方M-1漫才大赛,804,194
62628,某人的目光,2197,1103
62680,机动战士高达 THE ORIGIN,216,1731
62718,公立海老栖川高校天闷部 OAD,5085,237
62835,亚特兰蒂斯：失落的帝国,2396,64
62893,刃牙,3396,123
62940,虫奉行,5751,663
62946,DD北斗神拳,3589,188
62948,两个人是少女福尔摩斯,7410,374
63012,祈愿物语,1780,72
63013,回首再见她,2442,131
63016,淫娘,6968,74
63017,月花美人,5721,85
63018,淫母,6854,107
63019,ANGELIUM,5983,69
63020,必殺痴漢人,5804,78
63024,胁迫 ～没有终结的明日～ THE ANIMATION,5739,87
63025,胁迫Ⅱ ～另一个明日～ THE ANIMATION,5252,97
63026,新・胁迫2 THE ANIMATION～在伤口上盛开的花 鲜血的红～,4504,112
63029,兄嫁,6785,103
63030,School,5811,154
63031,個人授業～THE ANIMATION～Schoolgirl ready for a private lesson,4779,148
63032,家庭教師のおねえさん2 THE ANIMATION～Hの偏差値あげちゃいます～,5400,227
63033,欲望学院,4294,402
63035,欲望学院 零,5887,225
63036,福星小子,923,249
63037,CLEAVAGE,5623,193
63038,山姫の実,5549,135
63039,異常痴態 実験奴隷,6992,88
63051,兰斯～沙漠的守护者～,4374,111
63052,后宫时间,4965,324
63078,手冢治虫的佛陀～永无止境之旅～,5029,96
63130,Code Geass 亡国的阿基德 第二章「翼龙折翅」,5100,1312
63131,黑子的篮球 FAN DISC ～未结束的夏日～,4611,138
63151,纸人,1319,441
63276,奥林匹斯星传,1853,401
63281,天眼,7350,140
63332,THE八犬传,2268,87
63333,THE 八犬传 -新章-,2717,62
63343,学园姐妹,5391,106
63376,懲罰指導（おしおき）～学園令嬢更性計画～,6261,130
63378,DreamNote,6561,83
63379,くのいち・咲夜,6633,81
63380,緋忍伝 -呀宇種(ガウス)-,4059,137
63686,金星战记,3249,100
63714,法外制裁者 OAD,5974,129
63893,秋叶原系彼女,4288,214
63895,秘汤巡游 隐汤 舞樱篇,6134,262
65565,听爸爸的话！OAD,3812,765
63927,如果她的旗帜被折断了,7066,2073
64021,我们仍未知道那天所看见的花的名字。,546,17314
64048,爱丽丝梦游仙境,1428,155
64086,幻想曲,691,169
64087,小飞象,3041,111
64094,小飞侠,2621,122
64095,小姐与流浪汉,2430,82
64096,石中剑,2651,53
64140,记录的地平线,948,4656
64172,偶像大师 剧场版 向着光辉的彼岸！,293,2254
64173,偶像大师 剧场版 向着光辉的彼岸！,293,2254
64276,黑礁 特典小剧场,3933,299
64287,爸爸love,6466,236
64288,窓視相愛 ～純愛メロウより～,7095,103
64289,痴汉许可证,7407,152
64290,后宫时间,4965,324
64291,未亡人日記 THE ANIMATION ～憧れのあの女と一つ屋根の下～,6351,207
64377,オークション 闇市場〜美女奴隷〜,6636,59
64490,魔性之貌,5982,78
64491,我不知道的妻子的面貌,5965,133
64492,陰湿オタクにイカれる妹（彼女）,6536,89
64493,堕落,5332,92
64494,医辱,6768,61
64496,爱姐妹～二人的果实～,4385,143
64497,愛姉妹・蕾…汚してください THE ANIMATION,5847,92
64498,仕舞妻～姉妹妻3～,4327,158
64510,女系家族～淫謀～,4629,312
64542,恶魔阿萨谢尔在召唤你Z,787,2388
64549,豚姫様,6882,70
64961,夏虫 THE ANIMATION,4665,259
64971,魔法学园MA,4914,287
64988,妖精的尾巴 剧场版序章 开始的早晨,4413,133
64993,魔鬼恋人,6915,769
65163,冰河世纪：猛犸象的圣诞,3579,114
65376,Kanon 雪花,4287,122
65517,最终痴汉电车,4986,197
65518,新・最終痴漢電車,5717,146
65565,听爸爸的话！OAD,3811,765
65601,机动战士高达AGE MEMORY OF EDEN,3029,199
65633,言叶之庭,899,9369
65844,Sweet Home～Hなお姉さんは好きですか？～,5392,226
65871,机动战士高达战记 OVA,2800,60
65883,乱马1/2 热斗篇,883,290
65923,蝙蝠侠：红头罩之下,1612,104
65970,机动战士高达 第08MS小队 三次元的战斗,2230,565
65986,魔法少女沙枝,6492,75
66071,少女与战车,630,5597
66072,少女与战车,630,5597
66143,Arve Rezzle 机器化的妖精们,6290,391
66144,黑子的篮球,2184,3904
66151,黑与金之钥匙,7181,167
66172,科学家们,7171,327
66186,恋旅～True Tours Nanto～,3116,876
66202,剧场版 TIGER &amp; BUNNY -The Rising-,1381,372
66220,DISCODE 异常性爱,6106,115
66234,小熊维尼历险记,3038,138
66242,风中奇缘,2814,98
66244,幻想曲2000,252,205
66260,猪猪侠之魔幻猪猡纪,6896,135
66262,穿透幻影的太阳,6528,928
66338,独眼巨人少女斎枫～,5734,291
