sid,title,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,rank,vote,avg,std,user
48880,"Wake Up, Girls!",7,2,10,30,129,312,444,249,41,32,3476,1256,6.74124203821656,1.316511888621774,2132
3033,剧场版 精灵宝可梦DP：阿尔宙斯 超克的时空,0,1,6,8,29,146,179,80,8,8,3477,465,6.705376344086021,1.134632297161939,843
36125,鲤鱼跳龙门,1,3,0,2,6,25,31,11,2,3,3478,84,6.523809523809524,1.5620209016054025,155
39292,渥大利亚,0,0,0,0,11,20,22,8,0,0,3479,61,6.442622950819672,0.9325549280870749,98
1772,狂乱家族日记,0,1,1,6,36,99,112,58,9,7,3480,329,6.693009118541034,1.1875672061899336,633
192700,守望先锋：英雄,0,1,0,2,12,61,81,21,1,3,3481,182,6.648351648351649,0.9986103132163807,357
73441,起源,0,0,0,1,13,28,20,14,2,0,3482,78,6.5,1.0830867569483633,118
320493,天使降临到了我身边！Precious Friends,0,0,3,11,64,196,294,103,14,15,3483,700,6.724285714285714,1.095306312575321,1258
44758,头文字D Extra Stage,1,1,2,1,11,49,68,19,3,3,3484,158,6.6265822784810124,1.209059563479144,341
299579,ピンクバレンタイン,0,0,2,2,15,49,66,27,1,2,3485,164,6.646341463414634,1.0692138805810214,270
294873,猫之茗,0,3,2,1,12,27,43,13,0,6,3486,107,6.570093457943925,1.4921110274937373,251
30491,奥美帝III,0,0,0,4,8,12,21,8,0,0,3487,53,6.39622641509434,1.1383474059621401,106
302802,SHOW BY ROCK!! STARS!!,0,0,2,2,18,49,80,22,6,0,3488,179,6.636871508379889,1.039436482603434,364
5647,学园默示录,22,25,42,145,424,1294,1905,982,206,100,3489,5145,6.745772594752187,1.304657914864071,8339
3603,苍之瞳的少女,1,0,1,5,28,68,89,49,6,3,3490,250,6.684,1.1866524343715812,494
283564,1/2的魔法,0,0,1,0,14,21,22,10,1,1,3491,70,6.457142857142857,1.1672398980465999,121
20117,最终幻想VII 最终密令,0,1,0,1,15,55,46,20,3,3,3492,144,6.597222222222222,1.1323491096710587,279
1011,ToHeart2 adplus,0,1,0,5,13,96,96,29,5,6,3493,251,6.661354581673307,1.078982735171297,474
3630,东之伊甸 总集篇 Air Communication,0,3,2,4,30,65,99,39,11,5,3494,258,6.674418604651163,1.2889680428419552,498
100857,未确认进行式 OAD,0,0,2,3,48,164,266,68,5,11,3495,567,6.707231040564374,0.9879345785287147,1132
262519,魔道祖师 羡云篇,5,1,1,6,18,43,61,40,2,8,3496,185,6.632432432432433,1.6191512715090022,338
114044,城镇青年,0,1,0,1,22,46,56,27,2,2,3497,157,6.611464968152866,1.1210191082802548,242
104908,漫画家和助手 OVA,0,1,1,13,76,269,438,144,14,8,3498,964,6.716804979253112,0.9799270441004471,1896
53951,欢乐课程 ADVANCE,0,1,1,1,6,22,26,5,1,1,3499,64,6.4375,1.2103072956898178,159
3787,神枪少女 -IL TEATRINO- OVA,0,0,1,7,23,59,78,39,1,5,3500,213,6.652582159624413,1.171434415862722,403
6813,文学少女 翱翔于天空的天使的镇魂曲,4,2,5,29,59,223,309,154,26,15,3501,826,6.720338983050848,1.2652930376189178,1433
25552,忍者神龟,0,0,2,3,10,26,29,9,3,2,3502,84,6.5,1.3047532151257388,208
6755,草莓100% Special,0,0,0,3,31,76,80,41,3,6,3503,240,6.658333333333333,1.1291282281280348,445
10494,好帅好可爱宣言!,2,6,4,13,17,34,65,34,13,11,3504,199,6.63819095477387,1.826589964444577,305
308961,文豪野犬 汪！,1,0,0,4,36,95,158,38,9,6,3505,347,6.6801152737752165,1.078333642675222,821
68461,滑头鬼之孙 ～奴良组事始～,1,0,0,5,32,124,196,57,3,5,3506,423,6.690307328605201,0.9802183623748513,879
4829,萝莉的时间 OAD,0,0,4,9,33,118,152,56,11,9,3507,392,6.688775510204081,1.1715490053998217,735
39088,马达加斯加,2,0,3,4,31,136,212,48,11,9,3508,456,6.699561403508772,1.096085451233182,886
41743,机动战士高达 第08MS小队 米娜的报告,2,0,2,6,29,88,124,51,8,5,3509,315,6.6761904761904765,1.204451305718004,562
7362,火宵之月～秋狂言～,0,0,1,3,14,17,26,6,4,2,3510,73,6.47945205479452,1.366022012308812,146
15395,战国BASARA 剧场版 -The Last Party-,1,2,1,7,17,68,96,40,5,4,3511,241,6.66390041493776,1.2386847756734984,420
2912,万有引力,1,1,2,11,35,105,132,65,15,6,3512,373,6.694369973190349,1.2482246662934646,622
255526,Fate/Grand Order -绝对魔兽战线巴比伦尼亚-,19,8,23,78,251,858,1473,573,83,55,3513,3421,6.726395790704473,1.2040934833565107,6052
114488,少年好莱坞 第二季,3,1,1,3,3,13,21,10,2,2,3514,59,6.406779661016949,1.9144291007919847,148
114745,江户川柯南失踪事件～史上最糟糕的两天～,0,0,3,8,35,141,194,72,7,7,3515,467,6.700214132762313,1.0572782099560183,938
293421,幻海奇情 第2期,0,0,1,4,13,21,39,15,2,0,3516,95,6.536842105263158,1.1590424933474361,171
184151,剧场版 窈窕淑女 前篇 ～红绪、花样的17岁～,1,0,0,1,9,50,63,18,0,1,3517,143,6.608391608391608,0.9754680786765876,257
45392,龙珠Z 激战人造人,0,2,1,6,11,38,60,18,3,4,3518,143,6.608391608391608,1.3117807521639289,268
2768,战斗司书,3,3,3,19,56,131,183,89,36,9,3519,532,6.704887218045113,1.387827921848991,1005
85386,入学考试,1,2,1,0,7,17,27,11,0,1,3520,67,6.447761194029851,1.4790434796223875,106
119719,BLAME! 端末遗构都市,0,0,2,2,20,53,74,16,8,3,3521,178,6.629213483146067,1.1454062865055872,363
144666,海贼王 ROMANCE DAWN STORY,0,1,0,0,7,29,29,6,0,1,3522,73,6.465753424657534,1.0214439387565615,168
71734,薄樱鬼 第一章 京都乱舞,0,1,1,2,16,52,60,25,2,3,3523,162,6.6234567901234565,1.1440421736310629,348
236947,最终休止符～无止境的螺旋物语～,4,0,4,13,35,105,215,73,15,4,3524,468,6.702991452991453,1.2210019459704806,923
389450,秋叶原冥途战争,21,19,30,125,381,1221,1920,929,143,74,3525,4863,6.7404894098293235,1.2352770725053606,8401
57933,人形电脑天使心：送东西,0,0,1,5,16,94,109,39,2,4,3526,270,6.666666666666667,1.0036968702787745,565
75534,快乐东西1,0,0,0,2,9,21,17,6,1,1,3527,57,6.4035087719298245,1.1372427277643404,129
350343,一拳超人 短篇动画剧场 『Go! Saitama』,0,0,0,3,14,39,67,7,1,4,3528,135,6.592592592592593,1.0420513692910858,295
2170,天翔少女,0,0,1,9,33,102,128,65,7,3,3529,348,6.681034482758621,1.092811973902735,647
226677,我的英雄学院 第三季,202,27,26,68,185,527,1086,965,201,94,3530,3381,6.732919254658385,1.9316803472373842,5865
38907,地铁大逃杀,2,2,3,5,10,31,42,24,4,5,3531,128,6.5859375,1.6513599686603009,180
81847,兔宝的悲惨日常 觉醒篇,0,2,2,3,17,83,110,47,3,1,3532,268,6.6716417910447765,1.0564381115932173,465
44521,灵猫 C.A.T.,0,0,0,0,9,22,18,2,1,1,3533,53,6.377358490566038,0.9948246284123825,88
2482,萝莉的时间,5,5,9,38,155,353,563,222,61,45,3534,1456,6.732829670329671,1.318473648654608,2562
2682,EVA爆笑学园,5,3,8,30,63,160,205,142,26,22,3535,664,6.7093373493975905,1.4792246567004503,1119
14871,今天开始做魔王 OVA,0,0,2,3,6,41,37,14,1,2,3536,106,6.547169811320755,1.1420940339940797,247
41888,生化危机 恶化,0,0,1,10,29,149,217,80,3,1,3537,490,6.689795918367347,0.931149146947411,812
8380,A子计划,0,0,0,1,7,34,30,5,1,1,3538,79,6.481012658227848,0.9258695467296072,140
242391,剧场版 高校舰队,0,0,1,11,52,157,189,82,11,12,3539,515,6.693203883495146,1.1367866597949816,825
1737,传颂之物 OVA,1,0,5,15,48,215,281,111,13,11,3540,700,6.6971428571428575,1.1056958285650365,1268
98217,监督不行届,2,1,2,15,48,190,288,110,10,7,3541,673,6.695393759286776,1.087928987072235,1193
58915,怪物史莱克,0,2,1,6,31,97,137,47,10,4,3542,335,6.665671641791045,1.1284055900973622,639
44936,龙珠 神龙传说,0,0,1,3,10,50,47,9,4,4,3543,128,6.578125,1.1565666796060659,246
4040,傀儡师左近,0,1,2,4,17,42,70,27,3,1,3544,167,6.610778443113772,1.1625405763374923,309
10760,游戏王ZEXAL,7,3,6,15,57,191,226,107,20,28,3545,660,6.696969696969697,1.433048213040967,1203
23542,不可思议星球的双胞胎公主,2,0,0,5,14,86,79,31,2,8,3546,227,6.638766519823789,1.2245269780353336,481
8969,蜡笔小新之云黑斋的野心,0,1,1,2,20,57,75,25,2,4,3547,187,6.620320855614973,1.1282535383433525,373
309668,异世界迷宫黑心企业,8,11,20,49,226,966,1517,530,41,61,3548,3429,6.722076407115777,1.1030511008613793,6166
37412,自古英雄出少年,2,0,3,1,7,23,18,15,3,1,3549,73,6.4520547945205475,1.6305398374100284,146
2939,魔女之刃,0,0,3,7,22,68,90,34,3,7,3550,234,6.641025641025641,1.2157199580645845,488
10225,卡片战斗先导者,1,0,2,6,22,43,34,24,9,6,3551,147,6.598639455782313,1.5282370081244154,351
6909,声优初体验！,7,8,4,39,114,332,604,255,28,23,3552,1414,6.720650636492221,1.2240682168841224,2236
10335,手塚治虫的佛陀～美丽的红色沙漠～,0,1,0,10,13,49,69,21,5,4,3553,172,6.6104651162790695,1.245692958339873,293
181090,奇异太郎少年的妖怪绘日记,0,0,2,4,66,172,282,81,8,12,3554,627,6.695374800637959,1.0312629773360447,1231
228382,付丧神出租中,1,1,1,7,22,118,145,50,7,5,3555,357,6.666666666666667,1.0966377611066325,754
1977,向北,0,0,0,5,11,27,27,16,2,0,3556,88,6.5,1.1579762911688178,191
108021,棋逢敌手,0,0,0,3,8,39,33,14,0,1,3557,98,6.520408163265306,1.0023400359600843,150
363414,电影 奇巧计程车 扑朔谜林,2,2,5,20,70,183,267,106,27,17,3558,699,6.693848354792561,1.2806938547271631,1266
303126,剧场版 异世界四重奏 ～Another World～,1,1,0,4,16,82,121,34,2,3,3559,264,6.659090909090909,1.0322786317432513,469
46131,功夫熊猫：非凡传奇 第一季,1,0,0,2,11,27,21,11,3,1,3560,77,6.467532467532467,1.3249299475175946,197
106314,选择扩散者WIXOSS,2,2,8,28,81,308,438,194,22,18,3561,1101,6.712988192552225,1.162267924876855,2003
230669,雄兵连之乾坤篇,0,1,1,2,6,26,22,10,2,0,3562,70,6.442857142857143,1.2263268532574862,148
1870,旋风管家 泳装篇,1,0,2,17,74,225,293,136,14,13,3563,775,6.696774193548387,1.1243589918526171,1376
107957,GANGSTA匪徒,6,3,16,58,196,580,918,411,63,28,3564,2279,6.719175076788065,1.1790685909036192,4092
208057,蓝猫淘气3000问之恐龙时代,0,1,0,3,9,24,26,11,1,1,3565,76,6.473684210526316,1.229823310057676,211
148097,发条精灵战记 天镜的极北之星,4,3,3,26,76,253,414,184,9,14,3566,986,6.705882352941177,1.1564730437699238,1770
9368,眼镜女友,0,0,0,4,20,40,54,15,2,5,3567,140,6.585714285714285,1.195143232813028,261
44678,火星鼠骑士,0,0,1,1,8,23,21,7,1,0,3568,62,6.403225806451613,1.0543256126067237,141
44636,龙珠Z 神与神,1,0,6,23,57,222,332,124,30,4,3569,799,6.700876095118899,1.1173393810890389,1263
331921,天地创造设计部 特别篇,0,0,2,2,15,71,84,25,3,3,3570,205,6.634146341463414,1.0301810771679452,433
78823,Happiness! 渡良濑准华丽的一天,1,0,1,1,8,29,29,2,0,5,3571,76,6.4605263157894735,1.3901986744960726,167
103813,LOVE STAGE!! OAD,1,0,1,1,10,40,46,11,5,0,3572,115,6.547826086956522,1.1363058242726702,261
215920,狐妖小红娘（TV动画）,4,1,2,8,54,142,250,83,11,11,3573,566,6.69434628975265,1.191935436603176,1303
3139,数码宝贝无限地带 古代数码宝贝复活,1,0,1,3,21,107,123,38,3,7,3574,304,6.661184210526316,1.070080502511823,540
3137,数码宝贝驯兽师之王 冒险者的战斗,0,0,1,8,17,70,101,28,1,6,3575,232,6.637931034482759,1.1016958066617897,444
4471,爆裂天使,0,0,1,8,23,47,64,34,4,3,3576,184,6.619565217391305,1.227779821150744,375
7843,魔法禁书目录 第二季,35,22,70,210,604,2225,3096,1384,277,175,3577,8098,6.728327982217832,1.2636179207153089,13377
1545,鹤屋和熏干酪,6,6,10,37,140,384,481,255,48,45,3578,1412,6.720254957507082,1.342406170252325,2228
238006,哥布林杀手,19,16,24,86,278,1124,1858,730,82,58,3579,4275,6.728654970760234,1.1590719988416094,7452
108012,秋之鼓点,0,0,2,3,20,74,97,36,2,1,3580,235,6.625531914893617,0.9958356023228835,346
72109,Free!,47,13,38,99,281,820,1090,644,143,102,3581,3277,6.7125419591089415,1.4949017750005493,5671
141588,欧西里斯的天秤,0,0,1,4,13,33,52,18,1,0,3582,122,6.549180327868853,1.0488280658640647,207
104949,黑子的篮球 第三季,10,6,7,26,104,371,545,223,40,26,3583,1358,6.7098674521354935,1.2569945032707424,2476
299673,转生史莱姆日记,6,2,8,23,131,561,760,259,37,36,3584,1823,6.709818979703785,1.1142852007663486,3831
44941,龙珠Z 地球争霸战,0,2,0,2,16,50,46,14,3,6,3585,139,6.568345323741007,1.3032905765003748,269
137937,狐妖小红娘 下沙篇,11,3,8,25,83,228,320,160,35,27,3586,900,6.698888888888889,1.4319368735655014,1720
299372,D4DJ First Mix,2,1,3,6,18,73,94,42,6,4,3587,249,6.63855421686747,1.2886122785734468,499
241187,怪兽娘（黑）～奥特怪兽拟人化计划～,0,0,0,3,8,59,51,15,3,1,3588,140,6.571428571428571,0.9572494610143403,244
7383,绝对可怜children OVA,1,0,0,3,9,42,38,17,1,1,3589,112,6.526785714285714,1.1414262806163316,246
27759,皮卡丘的欢乐假期,0,2,0,1,8,26,42,6,1,1,3590,87,6.494252873563219,1.1434326542938746,173
45810,冰川时代4：大陆漂移,2,1,1,12,33,153,230,73,9,6,3591,520,6.678846153846154,1.0878412883500301,961
14538,钢铁神吉克,0,0,0,1,10,41,39,12,0,1,3592,104,6.528846153846154,0.9194138054010992,170
49619,拜托了 爱因兹贝伦咨询室,0,1,0,10,64,236,336,100,12,12,3593,771,6.690012970168612,1.0115500939491233,1447
17120,魔法老师涅吉!?春,0,1,0,5,7,52,51,19,2,1,3594,138,6.565217391304348,1.0764711654904302,316
282734,斗破苍穹 第三季,3,1,0,7,12,58,86,24,4,6,3595,201,6.621890547263682,1.3517331450707217,421
25444,听爸爸的话！,6,8,19,68,293,936,1242,541,100,60,3596,3273,6.707607699358387,1.1908065916070163,5706
30526,纸箱战机W,0,1,1,1,5,24,31,6,0,0,3597,69,6.420289855072464,1.0550883897507999,139
2695,幻想传说,0,1,4,3,18,52,53,24,4,6,3598,165,6.587878787878788,1.3617630229824012,292
294137,鬼灭之刃 兄妹的羁绊,3,1,4,6,33,88,105,43,10,13,3599,306,6.643790849673203,1.4373327724433898,734
57269,寒蝉鸣泣之时 扩,2,4,8,36,117,477,619,214,47,41,3600,1565,6.711182108626198,1.1881884923504435,2852
331200,灵笼:INCARNATION 终章,15,7,10,24,44,129,223,127,32,23,3601,634,6.694006309148265,1.6843299054057392,1136
422759,鬼灭之刃 游郭篇 特別编集版,1,1,1,2,10,15,17,5,2,3,3602,57,6.333333333333333,1.699673171197595,150
145735,影鳄,2,3,6,7,27,138,210,93,3,2,3603,491,6.676171079429735,1.126889634222257,915
282590,时光路口,0,0,0,2,8,22,22,6,0,0,3604,60,6.366666666666666,0.9480975102218595,104
194822,幻镜诺德琳,12,2,2,6,20,50,72,54,12,11,3605,241,6.639004149377594,1.8973593366215427,449
277037,遗迹守护者,0,0,3,5,15,54,87,25,1,3,3606,193,6.61139896373057,1.1007649772446704,351
278815,工作细胞！！,2,4,3,47,191,806,1233,362,47,43,3607,2738,6.712198685171658,1.0332691819204352,5551
26391,恋爱小魔女,0,0,0,3,11,22,23,10,0,1,3608,70,6.428571428571429,1.1284810090360857,150
20582,妖狐×仆SS,14,6,29,89,316,1100,1445,633,111,92,3609,3835,6.713689700130378,1.237572516753045,6858
38646,奔向地球,0,0,4,3,6,18,27,7,1,2,3610,68,6.411764705882353,1.427001114200965,114
20926,网球王子 全国大会篇,3,2,8,13,54,194,240,106,17,19,3611,656,6.689024390243903,1.291719037784861,1118
287316,快把我哥带走3,1,0,1,1,10,23,32,11,1,0,3612,80,6.4625,1.203575402706453,168
226004,独自生活的小学生,2,0,0,3,24,64,96,35,2,3,3613,229,6.62882096069869,1.1396961627954971,403
7620,物怪,1,0,2,7,13,30,40,18,8,1,3614,120,6.55,1.4367208033110213,289
260946,宅男腐女恋爱真难 OAD,1,0,2,6,28,147,216,65,4,3,3615,472,6.6758474576271185,0.9648533973748239,1031
2976,名侦探柯南 侦探们的镇魂歌,4,4,10,33,201,794,1049,396,55,40,3616,2586,6.708816705336427,1.0870358490013328,4529
8973,蜡笔小新 爆发！温泉火热大决战,2,1,0,5,15,53,89,23,2,4,3617,194,6.608247422680412,1.227323809186659,384
325673,祭品公主与兽之王,2,1,1,1,8,15,25,6,2,2,3618,63,6.380952380952381,1.6754868653103983,311
124185,潮与虎,1,1,2,17,62,180,295,113,14,6,3619,691,6.688856729377713,1.0960422134857324,1487
10465,妖兽都市,0,2,2,12,24,129,162,60,8,7,3620,406,6.669950738916256,1.1379843460951393,647
88731,女神异闻录3 剧场版 第二章 仲夏骑士之梦,0,0,5,5,32,124,189,54,10,3,3621,422,6.668246445497631,1.03442465448427,759
10508,凉风,0,0,4,8,26,124,153,59,6,6,3622,386,6.670984455958549,1.0907228029701244,734
170241,B：起点,1,2,13,29,110,369,577,225,30,15,3623,1371,6.698030634573304,1.1197402151020615,2228
139318,偶像活动 第三年,1,0,2,1,11,36,29,16,2,2,3624,100,6.51,1.3228378585450298,192
222374,赛马场,0,0,0,2,11,17,20,8,0,0,3625,58,6.362068965517241,1.0454874438479678,107
241133,行星与共,3,1,3,17,64,212,352,137,16,5,3626,810,6.701234567901235,1.097527392403791,1453
87113,魔女的使命,1,7,13,32,123,433,620,276,38,22,3627,1565,6.712460063897764,1.1662470950633772,2844
120067,怪医黑杰克 完结篇,0,1,1,11,15,20,35,18,8,2,3628,111,6.531531531531532,1.5411462904751783,184
39532,银河英雄传说 黄金之翼,3,1,2,7,15,30,46,32,2,5,3629,143,6.573426573426573,1.623643104232954,260
211617,剧场版 Free!-Timeless Medley- 约束,1,0,1,3,14,61,49,22,2,5,3630,158,6.575949367088608,1.2391008571319646,341
19591,罗密欧与朱丽叶,2,2,0,17,42,113,148,77,15,6,3631,422,6.656398104265403,1.2853326096160391,757
41612,散华礼弥 OAD,1,1,3,21,103,395,551,169,21,26,3632,1291,6.691711851278079,1.0668228588876856,2477
240828,Happy Sugar Life,31,14,35,71,196,464,677,357,111,92,3633,2048,6.7021484375,1.6178192526411312,3739
10213,我们没有翅膀,14,11,25,73,172,424,563,364,77,59,3634,1782,6.702020202020202,1.496867797346985,3036
36124,半夜鸡叫,1,0,1,1,11,33,26,15,3,0,3635,91,6.483516483516484,1.2435560262359049,172
25422,魔动王 冒险篇,0,1,1,3,10,24,29,12,1,1,3636,82,6.451219512195122,1.2702260123876,159
264588,Star☆Twinkle 光之美少女,2,0,1,7,24,69,65,38,9,4,3637,219,6.607305936073059,1.3382813051106253,491
36241,老狼请客,1,1,2,1,10,21,34,10,2,1,3638,83,6.445783132530121,1.407835320738153,161
219769,直到梦醒之时,0,1,1,6,23,52,63,30,6,3,3639,185,6.6,1.2528885543932986,343
33002,水色,1,0,1,0,12,36,44,10,0,3,3640,107,6.5233644859813085,1.1788303595864333,186
1273,BLUE DROP 天使们的戏曲,0,1,2,9,28,95,86,31,17,8,3641,277,6.631768953068592,1.3142380988817566,516
161941,纳米核心 抉择篇,1,1,3,3,14,55,53,28,4,3,3642,165,6.575757575757576,1.321851388298109,345
895,今天开始做魔王,3,5,3,24,70,243,298,162,17,16,3643,841,6.683709869203329,1.2480028398356768,1539
108918,魁拔妖侠传,1,1,0,6,12,42,60,11,2,6,3644,141,6.560283687943262,1.3335219422960316,315
134261,妖精的尾巴 OAD,0,0,1,7,8,44,44,9,0,7,3645,120,6.541666666666667,1.2967641351542007,270
29120,龙珠 巴达克之章,0,1,3,6,19,68,82,34,2,6,3646,221,6.615384615384615,1.229920521854992,401
293008,传颂之物 二人的白皇,4,2,1,10,40,159,207,70,13,12,3647,518,6.662162162162162,1.2348529201168834,1163
103812,青春之旅 OAD,1,0,0,3,30,124,167,48,1,6,3648,380,6.655263157894737,0.9838692062253238,757
8725,ToHeart2 adnext,1,0,0,4,20,85,77,34,2,6,3649,229,6.620087336244541,1.144471423642352,425
53676,修罗之介斩魔剑 死镰纹之男,0,1,2,1,8,13,20,7,1,0,3650,53,6.320754716981132,1.3566549443205695,93
317,我家有个狐仙大人,2,3,1,23,122,356,518,196,29,18,3651,1268,6.690851735015773,1.1116013827667335,2283
221655,失忆融合WIXOSS -missing link-,0,1,0,1,8,32,24,5,1,2,3652,74,6.418918918918919,1.162554930486655,159
5421,勇者的故事,2,1,2,3,21,42,48,22,8,5,3653,154,6.577922077922078,1.5152149028175368,255
1862,灼眼的夏娜 剧场版,4,4,10,32,112,422,523,223,41,34,3654,1405,6.7017793594306045,1.2312784640137557,2543
348699,入间同学入魔了 第三季,0,1,4,11,51,169,196,76,14,15,3655,537,6.672253258845438,1.1976984240631472,1313
1838,死神的歌谣,1,2,8,7,46,145,204,93,12,6,3656,524,6.673664122137405,1.1925312780041126,926
378860,呆萌酷男孩,0,1,2,1,25,65,84,28,5,3,3657,214,6.607476635514018,1.1295273128121692,563
1841,秘密 ～The Revelation～,0,0,4,13,12,36,61,33,5,1,3658,165,6.581818181818182,1.3442254828563287,306
184059,阿童木起源,1,0,1,11,40,118,151,72,9,4,3659,407,6.658476658476658,1.1363204719871676,789
14429,寒蝉鸣泣之时 煌,6,6,22,76,192,611,908,378,57,62,3660,2318,6.698446937014668,1.2692375421083903,4040
2293,武器种族传说,5,3,4,12,107,288,363,173,42,11,3661,1008,6.693452380952381,1.2150987882442907,1782
42850,勇敢传说,0,1,3,6,33,106,142,50,11,3,3662,355,6.645070422535211,1.1149166244826152,620
175543,喜欢上你的那个瞬间。～告白实行委员会～,3,0,3,10,55,231,295,88,16,17,3663,718,6.67966573816156,1.137070418303056,1381
304301,大理寺日志 定格动画小剧场,3,0,1,2,6,34,46,12,2,2,3664,108,6.518518518518518,1.4042361933428797,208
36123,波波安,0,0,0,2,9,24,23,6,1,0,3665,65,6.384615384615385,0.9874957868234593,139
2062,侍魂2〜阿修罗斩魔传〜,0,0,0,1,13,17,15,7,0,1,3666,54,6.333333333333333,1.1385500851066221,97
91433,死亡空间：坍塌,0,1,0,1,8,23,26,4,0,1,3667,64,6.375,1.0968705484240153,108
131622,小王子,2,4,3,5,19,64,91,44,6,4,3668,242,6.615702479338843,1.3984352686977164,384
81386,人鱼又上钩 OAD,1,0,0,5,30,94,118,47,7,2,3669,304,6.644736842105263,1.0724289618041576,516
111889,疯狂外星人,0,0,0,4,11,24,16,5,3,2,3670,65,6.369230769230769,1.319314866124206,127
229182,我是江小白,2,2,1,2,30,65,97,35,7,4,3671,245,6.608163265306122,1.2815546577073404,454
281325,灰色：幻影扳机 STARGAZER,1,1,1,5,32,79,125,44,1,6,3672,295,6.6305084745762715,1.1508661789246342,539
144846,海贼王 黄金城,0,3,2,7,52,244,261,98,9,15,3673,691,6.665701881331404,1.0852098269152874,1188
11072,苹果核战记 OVA,0,0,2,3,7,33,27,9,0,3,3674,84,6.4523809523809526,1.2479007315598722,147
216525,无敌破坏王2：大闹互联网,0,3,2,12,36,147,207,81,10,2,3675,500,6.658,1.083067864909674,797
330394,魔法使的新娘 西之少年与青岚的骑士,0,0,0,2,18,102,108,24,3,5,3676,262,6.622137404580153,0.948263988458385,561
219482,电影 光之美少女 食尚甜心 清脆出炉！回忆的法式千层酥！,0,0,1,2,10,24,14,11,1,0,3677,63,6.349206349206349,1.170520575529309,109
36357,新机动战记高达W 总集编,0,0,1,2,11,11,22,3,0,1,3678,51,6.2745098039215685,1.205842498942886,142
109053,火影忍者 剧场版 终章,4,4,9,25,88,288,364,159,33,24,3679,998,6.677354709418838,1.2881875137471306,1660
48928,龙珠Z 击败超战士,0,1,0,4,14,49,54,12,3,4,3680,141,6.546099290780142,1.1818676007075979,260
227175,忍者蝙蝠侠,1,1,7,10,37,104,152,64,10,8,3681,394,6.647208121827411,1.2764579888482197,584
7573,变态生理研究班 OAD,15,5,9,28,74,200,329,157,42,20,3682,879,6.679180887372014,1.497639025603724,1388
36686,海底娇娃蓝华,0,1,3,2,25,66,87,26,5,5,3683,220,6.6,1.1924001768777885,408
309937,狐妖小红娘 沐天城篇,2,0,1,5,14,52,56,16,3,7,3684,156,6.564102564102564,1.3921919959485363,364
38903,加州危机,1,0,0,2,7,32,32,5,3,0,3685,82,6.426829268292683,1.1265151077210882,126
198894,异世界居酒屋～古都阿伊特力亚的居酒屋「阿信」,0,1,2,7,20,116,129,47,2,6,3686,330,6.633333333333334,1.0739806066379147,683
7747,风云决,1,0,2,11,30,90,138,45,5,7,3687,329,6.632218844984802,1.1830855545185732,608
25423,魔动王 最后的魔法大战,0,1,1,3,10,23,33,9,1,1,3688,82,6.426829268292683,1.2398907092363762,159
65565,听爸爸的话！OAD,3,1,4,13,61,228,317,110,17,11,3689,765,6.671895424836602,1.132205754894832,1410
6812,文学少女 做梦少女的前奏曲,2,1,7,27,69,252,308,147,23,13,3690,849,6.665488810365136,1.2090154187828908,1483
1419,飞篮扣杀,0,3,6,9,24,75,98,43,10,7,3691,275,6.618181818181818,1.3868330054927185,484
204483,动作女主 水果应援团,1,1,1,4,29,59,81,38,4,3,3692,221,6.597285067873303,1.2278045208259913,460
1868,灼眼的夏娜 恋爱和温泉校外学习,2,3,6,30,98,351,476,166,26,31,3693,1189,6.682926829268292,1.1906078391333035,2201
2469,飞轮少年,1,1,6,8,37,125,146,68,11,8,3694,411,6.649635036496351,1.2435208679552119,788
56116,稻荷恋之歌,3,2,6,27,171,515,661,300,32,26,3695,1743,6.685599541021228,1.1198179684873437,3075
144665,海贼王 父亲宏大的理想,1,0,0,0,13,32,32,11,1,1,3696,91,6.472527472527473,1.142011521473985,196
69253,连我小镇,1,0,1,4,12,17,21,11,0,3,3697,70,6.385714285714286,1.5333703041978863,200
12970,009-1,0,2,0,4,5,22,12,9,2,1,3698,57,6.333333333333333,1.5024346712987118,141
101784,世嘉硬件女孩,0,0,3,11,38,87,125,55,6,6,3699,331,6.628398791540786,1.1957793996751078,606
1867,海贼王 打倒海贼强萨克！,1,0,1,9,34,73,71,30,9,12,3700,240,6.608333333333333,1.4130099865967765,467
38429,爆丸,0,0,0,1,9,26,13,4,1,1,3701,55,6.3090909090909095,1.0595492570424339,120
116148,夺宝幸运星,0,0,1,4,12,40,52,13,1,2,3702,125,6.528,1.0849958525266352,298
120042,我是高宫茄乃,0,0,0,4,32,111,135,41,8,3,3703,334,6.637724550898204,0.9957464486484779,606
25587,甜心格格,1,1,0,2,19,57,73,18,3,4,3704,178,6.573033707865169,1.1745201310278264,418
217886,海贼王 东海特别篇 路飞与四位伙伴的大冒险！！,1,1,0,3,6,23,23,11,1,0,3705,69,6.391304347826087,1.3429082792591738,165
286967,游戏王SEVENS,2,0,4,9,21,32,58,26,7,6,3706,165,6.569696969696969,1.5772021350604692,422
4021,七彩的素描,1,1,4,10,35,87,120,51,11,7,3707,327,6.63302752293578,1.3039147159221922,618
217632,食戟之灵 餐之皿,5,2,14,42,163,794,1141,363,47,28,3708,2599,6.691804540207772,1.0442564355356072,4674
192978,七大罪 戒律的复活,1,2,13,41,146,474,691,255,38,36,3709,1697,6.694755450795522,1.1626386088438465,3142
